season,name,position,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,form,home_team,away_team
2021-22,Ivan Toney,FWD,1,3,46,1,28.3,78,50,0,1,11.3,54.8,2021-09-18 11:30:00+00:00,90,0,0,0,0,0,1107587,2,0,30,12,-295137,35395,330532,63,0,5,0.3,Wolves,Brentford
2021-22,Ivan Toney,FWD,1,0,19,0,26.3,78,52,3,0,7.5,21.6,2021-09-25 16:30:00+00:00,90,0,0,0,0,0,1158358,3,3,27,5,27849,140593,112744,63,0,6,0.55,Brentford,Liverpool
2021-22,Ivan Toney,FWD,0,0,8,0,28.7,78,69,1,0,6.4,15.8,2021-10-03 13:00:00+00:00,90,0,0,0,0,0,1235115,2,1,19,2,66774,150519,83745,63,0,7,0.625,West Ham,Brentford
2021-22,Ivan Toney,FWD,0,0,4,0,1.5,78,73,1,0,5.3,12.8,2021-10-16 16:30:00+00:00,90,0,0,0,0,0,1270414,1,0,39,2,26852,127563,100711,64,0,8,0.525,Brentford,Chelsea
2021-22,Ivan Toney,FWD,0,0,3,0,32.8,78,82,2,0,9.3,16.8,2021-10-24 13:00:00+00:00,90,0,0,0,0,0,1486617,2,1,43,2,205450,261368,55918,65,0,9,0.525,Brentford,Leicester
2021-22,Ivan Toney,FWD,0,0,0,0,0.4,78,92,3,0,4.3,0,2021-10-30 14:00:00+00:00,90,0,0,0,0,0,1739899,1,3,43,2,238131,316225,78094,66,0,10,0.275,Burnley,Brentford
2021-22,Ivan Toney,FWD,0,0,2,0,3.4,78,102,2,0,3.4,2.6,2021-11-06 15:00:00+00:00,90,0,0,0,0,0,1975809,2,1,28,1,224320,281534,57214,67,1,11,0.2,Brentford,Norwich
2021-22,Ivan Toney,FWD,0,0,22,0,11.4,78,116,3,1,10.2,44.4,2021-11-20 15:00:00+00:00,90,0,0,0,0,0,1830244,3,3,46,6,-136963,54415,191378,67,0,12,0.175,Newcastle,Brentford
2021-22,Ivan Toney,FWD,0,3,36,1,6.2,78,122,0,1,7.3,50,2021-11-28 14:00:00+00:00,90,0,0,0,0,0,1821342,0,1,17,9,-17244,61266,78510,67,0,13,0.275,Brentford,Everton
2021-22,Ivan Toney,FWD,0,0,5,0,12,78,140,2,0,8,11.8,2021-12-02 19:30:00+00:00,90,0,0,0,0,0,1854659,0,2,56,2,28665,86337,57672,67,0,14,0.45,Spurs,Brentford
2021-22,Ivan Toney,FWD,0,0,0,0,0,78,143,0,0,0,0,2021-12-05 14:00:00+00:00,0,0,0,0,0,0,1946010,2,2,0,0,86245,151043,64798,67,0,15,0.45,Leeds,Brentford
2021-22,Ivan Toney,FWD,0,0,0,0,0,78,152,0,0,0,0,2021-12-10 20:00:00+00:00,0,0,0,0,0,0,1279628,1,2,0,0,-632695,21089,653784,66,0,16,0.425,Brentford,Watford
2021-22,Ivan Toney,FWD,0,0,5,0,34.8,78,182,2,0,8.2,11.2,2021-12-26 20:00:00+00:00,90,0,0,0,0,0,1091551,0,2,36,1,51666,82016,30350,66,1,19,0.275,Brighton,Brentford
2021-22,Ivan Toney,FWD,0,0,9,0,1.2,78,192,1,0,1.5,11.6,2021-12-29 20:15:00+00:00,90,0,0,0,0,0,1003057,1,0,2,2,-34846,9588,44434,66,0,20,0.075,Brentford,Man City
2021-22,Ivan Toney,FWD,0,0,1,0,13.2,78,202,1,0,1.6,0,2022-01-02 14:00:00+00:00,90,0,0,0,0,0,1266111,1,2,5,1,119122,167369,48247,66,1,21,0.075,Brentford,Aston Villa
2021-22,Ivan Toney,FWD,0,0,-4,0,2.4,78,176,4,0,6.3,1.2,2022-01-11 19:45:00+00:00,90,0,0,0,0,0,1266111,1,4,59,1,119122,167369,48247,66,1,21,0.1,Southampton,Brentford
2021-22,Ivan Toney,FWD,0,0,5,0,7.2,78,214,3,0,6,14.4,2022-01-16 14:00:00+00:00,90,0,0,0,0,0,1001060,0,3,38,2,-100361,38596,138957,66,0,22,0.125,Liverpool,Brentford
2021-22,Ivan Toney,FWD,0,2,34,0,32.3,78,162,3,1,16.3,47,2022-01-19 20:00:00+00:00,90,0,0,0,0,0,1001060,3,1,84,8,-100361,38596,138957,66,0,22,0.15,Brentford,Man Utd
2021-22,Ivan Toney,FWD,0,1,27,0,15.1,78,222,2,1,10.9,31.8,2022-01-22 15:00:00+00:00,90,0,0,0,0,0,995798,2,1,62,7,-52986,17987,70973,66,0,23,0.3,Brentford,Wolves
2021-22,Ivan Toney,FWD,0,0,0,0,0,78,238,0,0,0,0,2022-02-09 19:45:00+00:00,0,0,0,0,0,0,977472,0,2,0,0,-21327,32966,54293,66,0,24,0.45,Man City,Brentford
2021-22,Ivan Toney,FWD,0,0,0,0,0,78,241,0,0,0,0,2022-02-12 15:00:00+00:00,0,0,0,0,0,0,876783,0,0,0,0,-95175,7363,102538,66,0,25,0.425,Brentford,Crystal Palace
2021-22,Ivan Toney,FWD,0,0,0,0,0,78,251,0,0,0,0,2022-02-19 15:00:00+00:00,0,0,0,0,0,0,782563,1,2,0,0,-83833,1513,85346,65,0,26,0.375,Arsenal,Brentford
2021-22,Ivan Toney,FWD,0,0,10,0,11.5,78,262,0,0,3.7,7.4,2022-02-26 15:00:00+00:00,28,0,0,0,0,0,751813,2,0,18,1,-37050,5726,42776,65,0,27,0.175,Brentford,Newcastle
2021-22,Ivan Toney,FWD,0,3,79,0,12.2,78,277,1,3,18.6,104.6,2022-03-05 15:00:00+00:00,90,0,0,0,0,0,746324,3,1,69,17,-16501,12778,29279,65,0,28,0.025,Norwich,Brentford
2021-22,Ivan Toney,FWD,0,3,56,1,14,78,282,0,2,15.1,78.8,2022-03-12 15:00:00+00:00,90,0,0,0,0,0,919864,0,2,58,12,157719,174820,17101,65,1,29,0.45,Brentford,Burnley
2021-22,Ivan Toney,FWD,0,0,5,0,15.3,78,293,2,0,5.4,0.6,2022-03-20 14:00:00+00:00,90,0,0,0,0,0,1741460,1,2,38,2,444710,456504,11794,66,0,30,0.75,Leicester,Brentford
2021-22,Ivan Toney,FWD,1,0,10,0,20.8,78,303,1,0,12.5,22.8,2022-04-02 14:00:00+00:00,90,0,0,0,0,0,1350178,4,1,81,5,1582,97439,95857,67,0,31,0.8,Chelsea,Brentford
2021-22,Ivan Toney,FWD,1,3,45,1,62.6,78,313,0,1,20.1,61,2022-04-10 13:00:00+00:00,90,0,0,0,0,0,1493143,0,2,77,12,137433,164943,27510,68,0,32,0.9,Brentford,West Ham
2021-22,Ivan Toney,FWD,0,0,-1,0,34.6,78,328,1,0,5.2,4.4,2022-04-16 14:00:00+00:00,90,0,0,0,0,0,1668273,2,1,13,1,177001,213747,36746,69,1,33,0.775,Watford,Brentford
2021-22,Ivan Toney,FWD,0,0,1,1,12.9,78,332,0,0,7.5,2.6,2022-04-23 16:30:00+00:00,90,0,0,0,0,0,1657714,0,0,59,2,-9981,84641,94622,69,0,34,0.5,Brentford,Spurs
2021-22,Ivan Toney,FWD,0,0,3,0,16,78,344,3,0,5.6,9.2,2022-05-02 19:00:00+00:00,90,0,0,0,0,0,1636686,0,3,31,2,-24885,62149,87034,69,0,35,0.5,Man Utd,Brentford
2021-22,Ivan Toney,FWD,1,0,22,1,32.4,78,352,0,0,11.4,25,2022-05-07 14:00:00+00:00,90,0,0,0,0,0,1465414,0,3,57,5,-143514,47152,190666,68,0,36,0.425,Brentford,Southampton
2021-22,Ivan Toney,FWD,0,0,3,0,13.4,78,362,2,0,5.3,3.8,2022-05-15 15:30:00+00:00,90,0,0,0,0,0,1475856,3,2,36,2,5534,79967,74433,68,0,37,0.25,Everton,Brentford
2021-22,Ivan Toney,FWD,0,0,1,0,0,78,372,2,0,0,0,2022-05-22 15:00:00+00:00,90,0,0,0,0,0,1754085,2,1,0,1,222231,268009,45778,69,1,38,0.275,Brentford,Leeds
2022-23,Ivan Toney,FWD,0,2,26,0,25.8,80,6,2,1,8.8,39,2022-08-07 13:00:00+00:00,90,0,0,0,0,0,438961,2,2,23,8,0,0,0,70,0,1,0,Leicester,Brentford
2022-23,Ivan Toney,FWD,2,1,31,1,43.1,80,13,0,0,9.7,37.6,2022-08-13 16:30:00+00:00,90,0,0,0,0,0,512063,0,4,16,9,18826,72669,53843,70,0,2,0.8,Brentford,Man Utd
2022-23,Ivan Toney,FWD,0,2,25,0,13.1,80,24,3,1,9.9,37.8,2022-08-20 14:00:00+00:00,90,0,0,0,0,0,1271626,2,3,48,8,644773,728368,83595,71,0,3,0.85,Fulham,Brentford
2022-23,Ivan Toney,FWD,0,0,-1,0,16.6,80,33,1,0,2.8,0,2022-08-27 14:00:00+00:00,90,0,0,0,0,0,1915935,1,1,11,2,555597,633498,77901,72,0,4,0.833,Brentford,Everton
2022-23,Ivan Toney,FWD,0,0,3,0,24.3,80,43,1,0,4.7,4.8,2022-08-30 18:30:00+00:00,90,0,0,0,0,0,1842651,1,1,18,1,-81239,186083,267322,72,1,5,0.675,Crystal Palace,Brentford
2022-23,Ivan Toney,FWD,0,3,74,0,1.7,80,52,2,3,15.9,102,2022-09-03 14:00:00+00:00,90,0,0,0,0,0,1515074,2,5,55,17,-342439,98658,441097,71,0,6,0.5,Brentford,Leeds
2022-23,Ivan Toney,FWD,0,0,5,0,15.9,80,72,3,0,3.5,9.8,2022-09-18 11:00:00+00:00,90,0,0,0,0,0,2018737,3,0,9,2,8381,151392,143011,72,0,8,0.7,Brentford,Arsenal
2022-23,Ivan Toney,FWD,0,0,-5,1,4.5,80,82,0,0,8.4,4.6,2022-10-01 14:00:00+00:00,90,0,0,0,0,0,2581114,0,0,75,1,484252,590393,106141,73,1,9,0.55,Bournemouth,Brentford
2022-23,Ivan Toney,FWD,0,0,22,0,14.4,80,98,5,1,9.7,43.4,2022-10-08 14:00:00+00:00,90,0,0,0,0,0,2448031,1,5,39,5,-118791,212367,331158,73,1,10,0.525,Newcastle,Brentford
2022-23,Ivan Toney,FWD,0,3,54,1,16.7,80,102,0,2,14.8,72.8,2022-10-14 19:00:00+00:00,90,0,0,0,0,0,2518602,0,2,58,12,50656,182368,131712,73,1,11,0.625,Brentford,Brighton
2022-23,Ivan Toney,FWD,0,0,-1,1,2.7,80,113,0,0,9.4,7,2022-10-19 18:30:00+00:00,90,0,0,0,0,0,2904846,0,0,84,2,293305,350622,57317,74,0,12,0.5,Brentford,Chelsea
2022-23,Ivan Toney,FWD,0,0,11,0,16.5,80,121,4,0,2.6,4.8,2022-10-23 13:00:00+00:00,90,0,0,0,0,0,2952473,0,4,5,2,135297,239645,104348,74,0,13,0.5,Aston Villa,Brentford
2022-23,Ivan Toney,FWD,0,0,-2,0,2.1,80,133,1,0,5.1,2.2,2022-10-29 14:00:00+00:00,90,0,0,0,0,0,3126384,1,1,47,1,158070,269883,111813,75,1,14,0.525,Brentford,Wolves
2022-23,Ivan Toney,FWD,0,0,0,0,0,80,146,0,0,0,0,2022-11-05 15:00:00+00:00,0,0,0,0,0,0,1638678,2,2,0,0,-1466181,20329,1486510,74,0,15,0.425,Nott'm Forest,Brentford
2022-23,Ivan Toney,FWD,0,3,46,0,16.9,80,155,1,2,24.3,82.8,2022-11-12 12:30:00+00:00,90,0,0,0,0,0,1658460,2,1,143,13,-10322,156543,166865,74,0,16,0.125,Man City,Brentford
2022-23,Ivan Toney,FWD,0,0,17,0,8.6,80,163,2,1,9.3,34.6,2022-12-26 12:30:00+00:00,90,0,0,0,0,0,2496085,2,2,50,5,808021,1327532,519511,74,1,17,0.4,Brentford,Spurs
2022-23,Ivan Toney,FWD,1,3,43,1,26.3,80,179,0,1,14.3,60.6,2022-12-30 19:45:00+00:00,90,0,0,0,0,0,2743492,2,0,56,12,240170,325610,85440,75,0,18,0.475,West Ham,Brentford
2022-23,Ivan Toney,FWD,0,0,0,0,0,80,183,0,0,0,0,2023-01-02 17:30:00+00:00,0,0,0,0,0,0,2396801,1,3,0,0,-339392,104037,443429,75,0,19,0.75,Brentford,Liverpool
2022-23,Ivan Toney,FWD,0,3,32,1,1.1,80,192,0,1,5.5,31,2023-01-14 17:30:00+00:00,81,0,0,0,0,0,2273660,0,2,23,9,-128334,272574,400908,74,0,20,0.75,Brentford,Bournemouth
2022-23,Ivan Toney,FWD,0,0,-5,1,3.3,80,205,0,0,1,0,2023-01-22 14:00:00+00:00,90,0,0,0,0,0,3263529,0,0,11,1,952339,977376,25037,76,1,21,0.65,Leeds,Brentford
2022-23,Ivan Toney,FWD,0,0,7,1,15.5,80,212,0,0,5.5,14,2023-02-04 15:00:00+00:00,90,0,0,0,0,0,3516054,0,3,25,1,237933,383828,145895,77,1,22,0.55,Brentford,Southampton
2022-23,Ivan Toney,FWD,0,3,30,0,19.2,80,221,1,1,11.2,38.6,2023-02-11 15:00:00+00:00,90,0,0,0,0,0,3203298,1,1,54,9,-306530,77280,383810,76,0,23,0.275,Arsenal,Brentford
2022-23,Ivan Toney,FWD,0,0,2,0,2.1,80,232,1,0,3.7,5,2023-02-18 15:00:00+00:00,90,0,0,0,0,0,3465586,1,1,30,2,242553,300408,57855,77,0,24,0.5,Brentford,Crystal Palace
2022-23,Ivan Toney,FWD,0,2,26,0,10.8,80,253,2,1,7.1,33.6,2023-03-06 20:00:00+00:00,90,0,0,0,0,0,3594853,2,3,27,8,581217,707763,126546,77,0,26,0.325,Brentford,Fulham
2022-23,Ivan Toney,FWD,0,0,-6,0,5.6,80,263,1,0,2.3,0,2023-03-11 15:00:00+00:00,90,0,0,0,0,0,4462625,0,1,19,2,843235,892596,49361,78,0,27,0.5,Everton,Brentford
2022-23,Ivan Toney,FWD,1,3,42,1,11.7,80,69,0,1,11.9,60.2,2023-03-15 19:30:00+00:00,90,0,0,0,0,0,4462625,2,0,47,11,843235,892596,49361,78,1,27,0.525,Southampton,Brentford
2022-23,Ivan Toney,FWD,0,0,3,0,1.8,80,273,1,0,2.5,3.2,2023-03-18 15:00:00+00:00,90,0,0,0,0,0,4712816,1,1,20,2,191534,266199,74665,78,0,28,0.575,Brentford,Leicester
2022-23,Ivan Toney,FWD,0,3,35,0,11.7,80,283,3,1,11.2,49.4,2023-04-01 14:00:00+00:00,90,0,0,0,0,0,4682711,3,3,51,9,27502,169525,142023,79,0,29,0.575,Brighton,Brentford
2022-23,Ivan Toney,FWD,0,0,5,0,13.3,80,247,1,0,3.2,9.4,2023-04-05 19:00:00+00:00,90,0,0,0,0,0,4682711,0,1,9,2,27502,169525,142023,79,0,29,0.6,Man Utd,Brentford
2022-23,Ivan Toney,FWD,0,0,20,0,7.4,80,292,2,1,14.5,53.2,2023-04-08 14:00:00+00:00,90,0,1,0,0,0,4294745,2,1,84,4,-387223,68294,455517,79,0,30,0.6,Brentford,Newcastle
2022-23,Ivan Toney,FWD,0,0,3,0,1.3,80,310,2,0,4.4,6,2023-04-15 14:00:00+00:00,90,0,0,0,0,0,4141078,0,2,37,2,-157836,64338,222174,78,0,31,0.425,Wolves,Brentford
2022-23,Ivan Toney,FWD,0,3,33,0,36.3,80,313,1,1,11.8,39,2023-04-22 14:00:00+00:00,90,0,0,0,0,0,4014848,1,1,43,9,-125040,76663,201703,77,0,32,0.425,Brentford,Aston Villa
2022-23,Ivan Toney,FWD,0,0,0,1,6.9,80,328,0,0,1.5,0,2023-04-26 18:45:00+00:00,82,0,0,0,0,0,3765162,2,0,9,2,-260198,35741,295939,76,0,33,0.425,Chelsea,Brentford
2022-23,Ivan Toney,FWD,0,1,26,0,13.2,80,333,1,1,6.1,34.4,2023-04-29 14:00:00+00:00,90,0,0,0,0,0,3561440,1,2,13,7,-154064,69492,223556,75,0,34,0.425,Brentford,Nott'm Forest
2022-23,Ivan Toney,FWD,0,0,6,0,13.9,80,344,1,0,2.1,6,2023-05-06 16:30:00+00:00,90,0,0,0,0,0,3417942,0,1,1,2,-198726,35034,233760,74,0,35,0.5,Liverpool,Brentford
2022-23,Ivan Toney,FWD,0,0,0,0,0,80,353,0,0,0,0,2023-05-14 13:00:00+00:00,0,0,0,0,0,0,3154147,0,2,0,0,-263004,35870,298874,73,0,36,0.5,Brentford,West Ham
2022-23,Ivan Toney,FWD,0,0,0,0,0,80,368,0,0,0,0,2023-05-20 11:30:00+00:00,0,0,0,0,0,0,2313340,3,1,0,0,-811112,4057,815169,72,0,37,0.275,Spurs,Brentford
2022-23,Ivan Toney,FWD,0,0,0,0,0,80,373,0,0,0,0,2023-05-28 15:30:00+00:00,0,0,0,0,0,0,2063481,0,1,0,0,-277630,449,278079,71,0,38,0.225,Brentford,Man City
2021-22,Jack Butland,GK,0,0,0,0,0,156,3,0,0,0,0,2021-08-14 14:00:00+00:00,0,0,0,0,0,0,30766,0,3,0,0,0,0,0,45,0,1,0,Chelsea,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,13,0,0,0,0,2021-08-21 14:00:00+00:00,0,0,0,0,0,0,34147,0,0,0,0,-1567,967,2534,45,0,2,0,Crystal Palace,Brentford
2021-22,Jack Butland,GK,0,0,0,0,0,156,28,0,0,0,0,2021-08-28 14:00:00+00:00,0,0,0,0,0,0,33474,2,2,0,0,-1968,688,2656,45,0,3,0,West Ham,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,34,0,0,0,0,2021-09-11 11:30:00+00:00,0,0,0,0,0,0,32267,0,3,0,0,-2641,1290,3931,45,0,4,0,Crystal Palace,Spurs
2021-22,Jack Butland,GK,0,0,0,0,0,156,44,0,0,0,0,2021-09-18 14:00:00+00:00,0,0,0,0,0,0,31310,0,3,0,0,-1657,648,2305,45,0,5,0,Liverpool,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,54,0,0,0,0,2021-09-27 19:00:00+00:00,0,0,0,0,0,0,30607,1,1,0,0,-1193,629,1822,45,0,6,0,Crystal Palace,Brighton
2021-22,Jack Butland,GK,0,0,0,0,0,156,64,0,0,0,0,2021-10-03 13:00:00+00:00,0,0,0,0,0,0,30099,2,2,0,0,-769,241,1010,44,0,7,0,Crystal Palace,Leicester
2021-22,Jack Butland,GK,0,0,0,0,0,156,71,0,0,0,0,2021-10-18 19:00:00+00:00,0,0,0,0,0,0,29382,2,2,0,0,-915,203,1118,44,0,8,0,Arsenal,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,85,0,0,0,0,2021-10-23 14:00:00+00:00,0,0,0,0,0,0,29059,1,1,0,0,-449,190,639,44,0,9,0,Crystal Palace,Newcastle
2021-22,Jack Butland,GK,0,0,0,0,0,156,95,0,0,0,0,2021-10-30 14:00:00+00:00,0,0,0,0,0,0,28656,2,0,0,0,-541,270,811,44,0,10,0,Man City,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,105,0,0,0,0,2021-11-06 15:00:00+00:00,0,0,0,0,0,0,28338,0,2,0,0,-456,172,628,44,0,11,0,Crystal Palace,Wolves
2021-22,Jack Butland,GK,0,0,0,0,0,156,112,0,0,0,0,2021-11-20 15:00:00+00:00,0,0,0,0,0,0,28157,3,3,0,0,-319,297,616,44,0,12,0,Burnley,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,126,0,0,0,0,2021-11-27 15:00:00+00:00,0,0,0,0,0,0,27918,2,1,0,0,-330,164,494,44,0,13,0,Crystal Palace,Aston Villa
2021-22,Jack Butland,GK,0,0,0,0,0,156,133,0,0,0,0,2021-11-30 20:15:00+00:00,0,0,0,0,0,0,27857,0,1,0,0,-108,160,268,44,0,14,0,Leeds,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,144,0,0,0,0,2021-12-05 14:00:00+00:00,0,0,0,0,0,0,27753,0,1,0,0,-165,188,353,44,0,15,0,Man Utd,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,156,0,0,0,0,2021-12-12 16:30:00+00:00,0,0,0,0,0,0,27752,1,3,0,0,-98,320,418,44,0,16,0,Crystal Palace,Everton
2021-22,Jack Butland,GK,0,0,14,0,0,156,165,2,0,2,20.2,2021-12-15 19:30:00+00:00,90,0,0,0,0,2,27780,2,2,0,1,-73,270,343,44,0,17,0,Crystal Palace,Southampton
2021-22,Jack Butland,GK,0,0,15,0,0,156,188,3,0,1.8,17.8,2021-12-26 15:00:00+00:00,90,0,0,0,0,3,28578,0,3,0,2,171,495,324,44,0,19,0.025,Spurs,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,194,0,0,0,0,2021-12-28 15:00:00+00:00,0,0,0,0,0,0,52395,0,3,0,0,13955,14686,731,44,0,20,0.075,Crystal Palace,Norwich
2021-22,Jack Butland,GK,0,0,0,0,0,156,204,0,0,0,0,2022-01-01 17:30:00+00:00,0,0,0,0,0,0,36531,3,2,0,0,-4666,592,5258,44,0,21,0.075,Crystal Palace,West Ham
2021-22,Jack Butland,GK,0,3,31,0,0,156,212,1,0,5.4,53.6,2022-01-14 20:00:00+00:00,90,0,0,1,0,4,34004,1,1,0,11,-2555,547,3102,44,0,22,0.075,Brighton,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,224,0,0,0,0,2022-01-23 14:00:00+00:00,0,0,0,0,0,0,40348,3,1,0,0,4428,116074,111646,44,0,23,0.325,Crystal Palace,Liverpool
2021-22,Jack Butland,GK,0,0,0,0,0,156,234,0,0,0,0,2022-02-09 19:45:00+00:00,0,0,0,0,0,0,42104,1,1,0,0,1622,4062,2440,44,0,24,0.275,Norwich,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,241,0,0,0,0,2022-02-12 15:00:00+00:00,0,0,0,0,0,0,39640,0,0,0,0,-2284,1394,3678,44,0,25,0.275,Brentford,Crystal Palace
2021-22,Jack Butland,GK,0,0,3,0,0,156,254,1,0,0.3,2.8,2022-02-19 15:00:00+00:00,45,0,0,0,0,0,37373,1,0,0,1,-1796,319,2115,44,0,26,0.275,Crystal Palace,Chelsea
2021-22,Jack Butland,GK,0,0,7,0,0,156,178,1,0,0.4,3.6,2022-02-23 19:30:00+00:00,90,0,0,0,0,0,37373,4,1,0,2,-1796,319,2115,44,0,26,0.025,Watford,Crystal Palace
2021-22,Jack Butland,GK,0,0,11,0,0,156,265,1,0,1,9.8,2022-02-26 15:00:00+00:00,90,0,0,0,0,1,38585,1,1,0,2,-32,782,814,44,0,27,0.075,Crystal Palace,Burnley
2021-22,Jack Butland,GK,0,0,0,0,0,156,280,0,0,0,0,2022-03-05 15:00:00+00:00,0,0,0,0,0,0,36745,2,0,0,0,-1029,287,1316,44,0,28,0.125,Wolves,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,285,0,0,0,0,2022-03-14 20:00:00+00:00,0,0,0,0,0,0,36006,0,0,0,0,-813,160,973,44,0,29,0.125,Crystal Palace,Man City
2021-22,Jack Butland,GK,0,0,0,0,0,156,304,0,0,0,0,2022-04-04 19:00:00+00:00,0,0,0,0,0,0,35195,0,3,0,0,-650,185,835,44,0,31,0.1,Crystal Palace,Arsenal
2021-22,Jack Butland,GK,0,0,0,0,0,156,315,0,0,0,0,2022-04-10 13:00:00+00:00,0,0,0,0,0,0,34975,1,2,0,0,-261,86,347,44,0,32,0.05,Leicester,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,296,0,0,0,0,2022-04-20 18:45:00+00:00,0,0,0,0,0,0,34327,0,1,0,0,-548,108,656,44,0,33,0,Newcastle,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,336,0,0,0,0,2022-04-25 19:00:00+00:00,0,0,0,0,0,0,34279,0,0,0,0,-229,181,410,44,0,34,0,Crystal Palace,Leeds
2021-22,Jack Butland,GK,0,0,0,0,0,156,346,0,0,0,0,2022-04-30 14:00:00+00:00,0,0,0,0,0,0,34014,2,1,0,0,-300,138,438,44,0,35,0,Southampton,Crystal Palace
2021-22,Jack Butland,GK,0,0,23,1,0,156,356,0,0,1.1,10.8,2022-05-07 14:00:00+00:00,90,0,0,0,0,1,33302,0,1,0,6,-646,161,807,44,0,36,0,Crystal Palace,Watford
2021-22,Jack Butland,GK,0,0,15,0,0,156,361,1,0,1.7,16.8,2022-05-15 13:00:00+00:00,90,0,0,0,0,3,43683,1,1,0,3,4373,5056,683,44,0,37,0.15,Aston Villa,Crystal Palace
2021-22,Jack Butland,GK,0,0,13,0,0,156,322,3,0,2,19.6,2022-05-19 18:45:00+00:00,90,0,0,0,0,3,43683,2,3,0,2,4373,5056,683,44,0,37,0.225,Everton,Crystal Palace
2021-22,Jack Butland,GK,0,0,0,0,0,156,376,0,0,0,0,2022-05-22 15:00:00+00:00,0,0,0,0,0,0,36934,0,1,0,0,-873,717,1590,44,0,38,0.275,Crystal Palace,Man Utd
2022-23,Jack Butland,GK,0,0,0,0,0,162,1,0,0,0,0,2022-08-05 19:00:00+00:00,0,0,0,0,0,0,11149,2,0,0,0,0,0,0,45,0,1,0,Crystal Palace,Arsenal
2022-23,Jack Butland,GK,0,0,0,0,0,162,16,0,0,0,0,2022-08-15 19:00:00+00:00,0,0,0,0,0,0,10085,1,1,0,0,-1369,84,1453,45,0,2,0,Liverpool,Crystal Palace
2022-23,Jack Butland,GK,0,0,0,0,0,162,22,0,0,0,0,2022-08-20 14:00:00+00:00,0,0,0,0,0,0,9313,1,3,0,0,-995,148,1143,45,0,3,0,Crystal Palace,Aston Villa
2022-23,Jack Butland,GK,0,0,0,0,0,162,37,0,0,0,0,2022-08-27 14:00:00+00:00,0,0,0,0,0,0,8798,2,4,0,0,-661,77,738,45,0,4,0,Man City,Crystal Palace
2022-23,Jack Butland,GK,0,0,0,0,0,162,43,0,0,0,0,2022-08-30 18:30:00+00:00,0,0,0,0,0,0,8468,1,1,0,0,-404,80,484,45,0,5,0,Crystal Palace,Brentford
2022-23,Jack Butland,GK,0,0,0,0,0,162,57,0,0,0,0,2022-09-03 14:00:00+00:00,0,0,0,0,0,0,8114,0,0,0,0,-456,90,546,44,0,6,0,Newcastle,Crystal Palace
2022-23,Jack Butland,GK,0,0,0,0,0,162,83,0,0,0,0,2022-10-01 14:00:00+00:00,0,0,0,0,0,0,7438,2,1,0,0,-297,97,394,44,0,9,0,Crystal Palace,Chelsea
2022-23,Jack Butland,GK,0,0,0,0,0,162,95,0,0,0,0,2022-10-09 13:00:00+00:00,0,0,0,0,0,0,7168,1,2,0,0,-288,54,342,44,0,10,0,Crystal Palace,Leeds
2022-23,Jack Butland,GK,0,0,0,0,0,162,105,0,0,0,0,2022-10-15 11:30:00+00:00,0,0,0,0,0,0,7065,0,0,0,0,-133,70,203,44,0,11,0,Leicester,Crystal Palace
2022-23,Jack Butland,GK,0,0,0,0,0,162,115,0,0,0,0,2022-10-18 19:15:00+00:00,0,0,0,0,0,0,6828,1,2,0,0,-182,33,215,44,0,12,0,Crystal Palace,Wolves
2022-23,Jack Butland,GK,0,0,0,0,0,162,123,0,0,0,0,2022-10-22 14:00:00+00:00,0,0,0,0,0,0,6773,0,3,0,0,-131,33,164,44,0,13,0,Everton,Crystal Palace
2022-23,Jack Butland,GK,0,0,0,0,0,162,135,0,0,0,0,2022-10-29 14:00:00+00:00,0,0,0,0,0,0,6605,0,1,0,0,-177,28,205,44,0,14,0,Crystal Palace,Southampton
2022-23,Jack Butland,GK,0,0,0,0,0,162,149,0,0,0,0,2022-11-06 14:00:00+00:00,0,0,0,0,0,0,6459,2,1,0,0,-158,35,193,44,0,15,0,West Ham,Crystal Palace
2022-23,Jack Butland,GK,0,0,0,0,0,162,157,0,0,0,0,2022-11-12 15:00:00+00:00,0,0,0,0,0,0,6328,0,1,0,0,-141,48,189,44,0,16,0,Nott'm Forest,Crystal Palace
